arch,cpu-clock,isa,l1d_assoc,l1d_cache_lines,l1d_shared_by_threads,l1d_size,l2_assoc,l2_cache_lines,l2_shared_by_threads,l2_size,l3_assoc,l3_cache_lines,l3_shared_by_threads,l3_size,mem-size,mem-type,mem_clock,num-cpus,PS,runtime,power
IntelCorei36167U_LPDDR31600_6GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,1600,2,5000,2996,4.83331
IntelCorei36167U_LPDDR31600_6GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,LPDDR3,1600,2,6000,3474,4.76821
IntelCorei36167U_LPDDR31600_7GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1600,2,1000,525,4.7385
IntelCorei36167U_LPDDR31600_7GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1600,2,2000,1081,4.89537
IntelCorei36167U_LPDDR31600_7GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1600,2,3000,1703,4.87354
IntelCorei36167U_LPDDR31600_7GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1600,2,4000,2317,4.87188
IntelCorei36167U_LPDDR31600_7GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1600,2,5000,2996,4.83331
IntelCorei36167U_LPDDR31600_7GB,2.7,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,7,LPDDR3,1600,2,6000,3474,4.76821
IntelCorei37100U_DDR31600_2GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,1000,570,5.30101
IntelCorei37100U_DDR31600_2GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,2000,1209,5.41949
IntelCorei37100U_DDR31600_2GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,3000,1903,5.37278
IntelCorei37100U_DDR31600_2GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,4000,2586,5.37455
IntelCorei37100U_DDR31600_2GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,5000,3318,5.34331
IntelCorei37100U_DDR31600_2GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,2,DDR3,1600,2,6000,3820,5.29665
IntelCorei37100U_DDR31600_3GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,1000,570,5.30101
IntelCorei37100U_DDR31600_3GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,2000,1209,5.41949
IntelCorei37100U_DDR31600_3GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,3000,1903,5.37278
IntelCorei37100U_DDR31600_3GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,4000,2586,5.37455
IntelCorei37100U_DDR31600_3GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,5000,3318,5.34331
IntelCorei37100U_DDR31600_3GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,3,DDR3,1600,2,6000,3820,5.29665
IntelCorei37100U_DDR31600_4GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,1000,570,5.30101
IntelCorei37100U_DDR31600_4GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,2000,1209,5.41949
IntelCorei37100U_DDR31600_4GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,3000,1903,5.37278
IntelCorei37100U_DDR31600_4GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,4000,2586,5.37455
IntelCorei37100U_DDR31600_4GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,5000,3318,5.34331
IntelCorei37100U_DDR31600_4GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,4,DDR3,1600,2,6000,3820,5.29665
IntelCorei37100U_DDR31600_6GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR3,1600,2,1000,570,5.30101
IntelCorei37100U_DDR31600_6GB,2.4,X86_64,8,64,1,32,4,64,1,256,12,64,2,3,6,DDR3,1600,2,2000,1209,5.41949
